Video ID,Title,Channel,Channel ID,Subscribers,Views,Likes,Comments,Thumbnail
K2eBuZOgY5M,🧠 ❤️🧘🏽‍♀️APRENDE LOS BENEFICIOS DE LA MEDITACIÓN- - CLASE MAGISTRAL CON LA Dra NAZARETH CASTELLANOS,El secreto a la felicidad,UCI2GbjAB9EXcRflr-E3r6JQ,251000,403178,15067,364,https://i.ytimg.com/vi/K2eBuZOgY5M/default.jpg
ZWZQrEEsxSE,Meditación y gratitud: ¡Todo lo que necesitas! | Ismael Cala,Ismael Cala,UCH3aBRsek6TLndDYVwKltBg,324000,79328,3138,324,https://i.ytimg.com/vi/ZWZQrEEsxSE/default.jpg
lAXdkk6O2Nc,Meditación guiada para controlar tu ANSIEDAD rápidamente | 14 minutos,Jordi Wu,UC4VXblTy_IYCpBKUqpjB-Ug,1820000,376136,10727,453,https://i.ytimg.com/vi/lAXdkk6O2Nc/default.jpg
1MDeUZp3FfI,Meditación Guiada Para Dormir Profundamente | Duerme Rápido Con Esta Relajación Para El Insomnio,"Carvo | Pilates, Yoga & Meditación",UCY3nklwdVFQTMQbjjK_JrtA,138000,1101358,12990,176,https://i.ytimg.com/vi/1MDeUZp3FfI/default.jpg
4vBTtpFIJyc,🎧BUEN DESCANSO Meditación PARA TERMINAR EL DIA: Motivación y Atención Plena~ Mindful Science,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,78809,3366,103,https://i.ytimg.com/vi/4vBTtpFIJyc/default.jpg
5EQ9qvipInE,Meditación Guiada para Sanar Heridas Emocionales ❤️‍🩹 15 minutos @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,279932,8266,438,https://i.ytimg.com/vi/5EQ9qvipInE/default.jpg
TmuGbgCCzvE,Yoga Nidra para DORMIR & INSOMNIO (1h 30min) NUEVA meditación guiada para reducir estrés y ansiedad,Anabel Otero,UCJQoiWCKVc5EivU9h0p80oA,1080000,712172,8489,201,https://i.ytimg.com/vi/TmuGbgCCzvE/default.jpg
xVmgWll2yds,MEDITACIÓN➡ PARA RESETEAR TU CUERPO Y MENTE: CONSCIENCIA CORPORAL con Música~Mindfulness,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,252177,8155,308,https://i.ytimg.com/vi/xVmgWll2yds/default.jpg
9jY0r1JWULQ,Meditación guiada LUZ BLANCA de AMOR y SANACIÓN @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,264088,6639,337,https://i.ytimg.com/vi/9jY0r1JWULQ/default.jpg
5sjEQri8pyg,Meditación guiada AFIRMACIONES para #manifestar tu vida soñada 💫 15 min @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,343405,8759,239,https://i.ytimg.com/vi/5sjEQri8pyg/default.jpg
Z5zPYuZuwlk,Isha Kriya: una meditación guiada gratuita | Sadhguru Español,Sadhguru Español,UCJoOIj9Yu71wklP3EFzL8-A,2670000,416070,6719,322,https://i.ytimg.com/vi/Z5zPYuZuwlk/default.jpg
daSiwpRgh68,Hipnosis Meditación Guiada 🌹 DORMIR Y SANAR,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,611720,8064,147,https://i.ytimg.com/vi/daSiwpRgh68/default.jpg
rjq0VAZYGxA,Meditación mindfulness para comenzar bien el día/Pablo Gomez psiquiatra.,Pablo Gómez Psiquiatra,UCdwxjEwpKg26GJv299bxzow,858000,52606,2587,117,https://i.ytimg.com/vi/rjq0VAZYGxA/default.jpg
dQpzJQZ_owc,🌱 MEDITACIÓN guiada para AFRONTAR EL CAMBIO y fluir con la vida 🦋  @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,429897,10884,306,https://i.ytimg.com/vi/dQpzJQZ_owc/default.jpg
culf85mCyqc,Meditación 10 minutos de SERENIDAD Y CALMA 🙏🏼 - MINDFULNESS,Encontrando el balance en mi vida,UCdJ0hddIDnsGYUwm3M6Bhig,179000,541917,22325,510,https://i.ytimg.com/vi/culf85mCyqc/default.jpg
cTJJIkQEuFg,NSDR (Non Sleep Deep Rest) | MEDITACIÓN con Alekai,Alekai,UCUTZRJ9ORgxM2duT5mbGGTg,282000,161023,6530,259,https://i.ytimg.com/vi/cTJJIkQEuFg/default.jpg
JWFcnKuMGug,Meditación 7 arcángeles (5 minutos),Mariana Estrella,UCOOKguec9m9gNMsYP-m5XXQ,112000,63329,2270,244,https://i.ytimg.com/vi/JWFcnKuMGug/default.jpg
1sNtfpLCb9M,Meditación guiada para PRINCIPIANTES - APRENDER A MEDITAR | Descubre el poder del Mindfulness,TanFulness,UCdIJe3lAaRM7xtNN7pFdOXQ,217000,123031,6393,334,https://i.ytimg.com/vi/1sNtfpLCb9M/default.jpg
BpZ8H7VP4tk,MEDITACIÓN guiada para el EMBARAZO y el PARTO | Audio relajación HIPNOPARTO,Carla Sarrat ,UC9833OKw9I1xmfArhezISRg,20900,46795,725,12,https://i.ytimg.com/vi/BpZ8H7VP4tk/default.jpg
OYp7RD7XvFw,🌞Meditación de la mañana para empezar el día con presencia y gratitud 🕰 10 minutos 🌞,Amanda Guadamillas -Psicología con Swing,UC6AVf_adlYVT3131es3pIxw,51900,617531,27838,1432,https://i.ytimg.com/vi/OYp7RD7XvFw/default.jpg
RDVkqt6e5rQ,Meditación Acostado: Encuentra la Calma y la Relajación Profunda 😌,Luis Duarte Tai Chi & Qi Gong,UCKWzbVmoLpgD0cA7SbTI3Bw,551000,49114,2491,294,https://i.ytimg.com/vi/RDVkqt6e5rQ/default.jpg
AJuGEF__2JA,MEDITACIÓN PARA DORMIR Y LIBERAR EMOCIONES | RELAJACIÓN PARA EL SUEÑO | INSOMNIO | DUERME ❤ EASY ZEN,Easy Zen,UC2Z5BQhJWVgLX71_frN4oTA,1420000,468303,5806,78,https://i.ytimg.com/vi/AJuGEF__2JA/default.jpg
efL7RuE6DAA,"Meditación para liberar emociones (ansiedad, angustia, etc) Un Curso de Milagros",Un Curso de Milagros x Martín Merayo,UCDQBY5ywV87MPk4Gcmo_5FQ,121000,100962,3541,349,https://i.ytimg.com/vi/efL7RuE6DAA/default.jpg
lLNSim__46A,🎧Meditación👉 AFIRMACIONES POSITIVAS PARA COMENZAR EL DÍA~ Meditación de la Mañana~Meditación guiada~,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,105576,5758,200,https://i.ytimg.com/vi/lLNSim__46A/default.jpg
5MRmOK0nQcc,Meditación para Perdonar y Sanar 🌷,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,146147,5325,318,https://i.ytimg.com/vi/5MRmOK0nQcc/default.jpg
p5OI5afzPt0,Iníciate en la Meditación - Ramiro Calle,Yoga en vida,UCYDwmsycbt6sVRx_I2hSl3Q,47100,71146,3277,143,https://i.ytimg.com/vi/p5OI5afzPt0/default.jpg
g0jfhRcXtLQ,Guided 20 Minute Sleep Meditation,Great Meditation,UCN4vyryy6O4GlIXcXTIuZQQ,1240000,2175686,12665,316,https://i.ytimg.com/vi/g0jfhRcXtLQ/default.jpg
gKTJK2qNn1U,Meditación guiada MINDFULNESS ✨ 5 minutos de PAZ MENTAL,Encontrando el balance en mi vida,UCdJ0hddIDnsGYUwm3M6Bhig,179000,229563,9685,184,https://i.ytimg.com/vi/gKTJK2qNn1U/default.jpg
Nd8x2GZ6wYY,5 minutos para comenzar tu día | Meditación Guiada,Yoga con Baruc,UCfYqPsgBD_xmxmcN5foRjhA,140000,22348,639,28,https://i.ytimg.com/vi/Nd8x2GZ6wYY/default.jpg
lDMVm5aiLBw,Calma 🙏🏼✨ #meditación #autoconocimiento #respiración @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,6211,741,19,https://i.ytimg.com/vi/lDMVm5aiLBw/default.jpg
sPul6JN8YHA,MEDITACIÓN Guiada AFIRMACIONES para Atraer el TRABAJO DESEADO 🌟 15 min @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,156499,3954,200,https://i.ytimg.com/vi/sPul6JN8YHA/default.jpg
5youLeQaMQA,Empieza a MANIFESTAR HOY 🙌🏼✨@GabrielaLitschi #meditación #autoconocimiento #afirmaciones,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,3888,375,8,https://i.ytimg.com/vi/5youLeQaMQA/default.jpg
hZgFGVol8m0,¿Cómo afecta el ruido mental en la salud? Explicación y meditación | Mario Alonso Puig,Mario Alonso Puig - Oficial,UCI0pkMo-pDjVurZWJQu3bLg,749000,830349,22615,343,https://i.ytimg.com/vi/hZgFGVol8m0/default.jpg
v7MTMZLVlQQ,Meditación para Dormir Profundamente RELAX TOTAL 😴,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,369339,4619,102,https://i.ytimg.com/vi/v7MTMZLVlQQ/default.jpg
TGstwL_jvAY,⛅ Meditación de la MAÑANA 15 minutos | Amanece en GRATITUD y tendrás un MARAVILLOSO DÍA 🙏🏻,TanFulness,UCdIJe3lAaRM7xtNN7pFdOXQ,217000,164061,6431,375,https://i.ytimg.com/vi/TGstwL_jvAY/default.jpg
ZHVUbcmprH0,😴DESCANSO REPARADOR👉Meditación Guiada para DORMIR y DESCANSAR PROFUNDAMENTE💙MINDFULNESS,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,129171,3373,133,https://i.ytimg.com/vi/ZHVUbcmprH0/default.jpg
EBvxJ0jQYOY,¿Y si comienzas tu mañana así? #Consejos #Meditación #Rutina #GRWM #Shorts,Inspirit,UC-t3f9240oMYrLul7L7Yb8g,2390,1641,86,0,https://i.ytimg.com/vi/EBvxJ0jQYOY/default.jpg
YbqbHT4xmu4,Preparación para una mejor meditación explicado por la neurocientífica Nazareth Castellanos #shorts,El Estoico | Estoicismo en español,UCOsPTV5531s5L3zsYn9f9hQ,127000,30299,2525,20,https://i.ytimg.com/vi/YbqbHT4xmu4/default.jpg
Mk_Mfp4b_tY,🐌ELIMINAR ESTRES y ANSIEDAD🧘🏻‍♂️Meditación GUIADA para CALMAR la MENTE con RELAJACION PROFUNDA,Mindfulness Amitaba,UClJCaPI5Se3QIBluTFYjPeA,294000,158136,2216,96,https://i.ytimg.com/vi/Mk_Mfp4b_tY/default.jpg
ZMqa4PjXvR4,Meditación manifestar ventas,Mariana Estrella,UCOOKguec9m9gNMsYP-m5XXQ,112000,37774,1292,249,https://i.ytimg.com/vi/ZMqa4PjXvR4/default.jpg
2wo8SoEKjuQ,Empieza a meditar gratis #meditar #meditartransforma #meditación #meditacionguiada #despertar,wake up Gente Consciente,UCmou61o2Ns5URFoXy2tJgbQ,201000,1395,103,1,https://i.ytimg.com/vi/2wo8SoEKjuQ/default.jpg
K19AxPiSJ4Q,Meditación guiada “para liberarnos de los pensamientos negativos” con Patry Montero,Patry Montero Yoga,UCkx1OhwCg2orVp0aY3L-sOQ,209000,56419,1746,82,https://i.ytimg.com/vi/K19AxPiSJ4Q/default.jpg
SmO6GDb0aE8,Guided Meditation with Mooji — Remain As You Are,Moojiji,UCpw2gh99XM6Mwsbksv0feEg,819000,397535,6529,0,https://i.ytimg.com/vi/SmO6GDb0aE8/default.jpg
76aokNWC-5c,MEDITACIÓN GUIADA POR EL ARCÁNGEL GABRIEL,Mi Voz Es Tu Voz,UC3RHDRQt9Zf8hzsy9sNrmnA,99800,50503,3013,124,https://i.ytimg.com/vi/76aokNWC-5c/default.jpg
ugfuJmXf_rU,Meditación Guiada para Encontrar RESPUESTAS🔅Sabiduría Interior🔅Resolver DUDAS y Conectar con tu GUÍA,KAIXIN PROJECT Meditación y Mindfulness,UCbpx6Z4hMtk1E1yA3dsXVbA,199000,72958,2904,156,https://i.ytimg.com/vi/ugfuJmXf_rU/default.jpg
tj52UFkkZ8o,Meditación Guiada para Dormir ✨ AUTOESTIMA Y ABUNDANCIA,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,399470,5784,151,https://i.ytimg.com/vi/tj52UFkkZ8o/default.jpg
u4zMhWVpUaE,Meditación para Dormir 🌺🌺🌺 LIBERACIÓN ABSOLUTA!!,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,838128,13118,222,https://i.ytimg.com/vi/u4zMhWVpUaE/default.jpg
EKxLSBHMP7s,Meditación Guiada para Eliminar Pensamientos Negativos - Mente Positiva y Abundancia (10 min),Anabel Otero,UCJQoiWCKVc5EivU9h0p80oA,1080000,319613,15719,1049,https://i.ytimg.com/vi/EKxLSBHMP7s/default.jpg
IG7R2AxW6Tk,Meditación Poderosa Manifestar 💯 Éxito y Prosperidad ✨ #meditación  15 minutos @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,297481,8490,398,https://i.ytimg.com/vi/IG7R2AxW6Tk/default.jpg
ZWZQrEEsxSE,Meditación y gratitud: ¡Todo lo que necesitas! | Ismael Cala,Ismael Cala,UCH3aBRsek6TLndDYVwKltBg,324000,79328,3138,324,https://i.ytimg.com/vi/ZWZQrEEsxSE/default.jpg
lAXdkk6O2Nc,Meditación guiada para controlar tu ANSIEDAD rápidamente | 14 minutos,Jordi Wu,UC4VXblTy_IYCpBKUqpjB-Ug,1820000,376136,10727,453,https://i.ytimg.com/vi/lAXdkk6O2Nc/default.jpg
1MDeUZp3FfI,Meditación Guiada Para Dormir Profundamente | Duerme Rápido Con Esta Relajación Para El Insomnio,"Carvo | Pilates, Yoga & Meditación",UCY3nklwdVFQTMQbjjK_JrtA,138000,1101358,12990,176,https://i.ytimg.com/vi/1MDeUZp3FfI/default.jpg
taQXDJrOUZI,ATENCIÓN PLENA ~MEDITACIÓN para COMENZAR EL DÍA~Motivación para la mañana~Mindfulness,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,507521,24451,771,https://i.ytimg.com/vi/taQXDJrOUZI/default.jpg
1sNtfpLCb9M,Meditación guiada para PRINCIPIANTES - APRENDER A MEDITAR | Descubre el poder del Mindfulness,TanFulness,UCdIJe3lAaRM7xtNN7pFdOXQ,217000,123031,6393,334,https://i.ytimg.com/vi/1sNtfpLCb9M/default.jpg
xVmgWll2yds,MEDITACIÓN➡ PARA RESETEAR TU CUERPO Y MENTE: CONSCIENCIA CORPORAL con Música~Mindfulness,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,252177,8155,308,https://i.ytimg.com/vi/xVmgWll2yds/default.jpg
dQpzJQZ_owc,🌱 MEDITACIÓN guiada para AFRONTAR EL CAMBIO y fluir con la vida 🦋  @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,429897,10884,306,https://i.ytimg.com/vi/dQpzJQZ_owc/default.jpg
culf85mCyqc,Meditación 10 minutos de SERENIDAD Y CALMA 🙏🏼 - MINDFULNESS,Encontrando el balance en mi vida,UCdJ0hddIDnsGYUwm3M6Bhig,179000,541917,22325,510,https://i.ytimg.com/vi/culf85mCyqc/default.jpg
daSiwpRgh68,Hipnosis Meditación Guiada 🌹 DORMIR Y SANAR,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,611720,8064,147,https://i.ytimg.com/vi/daSiwpRgh68/default.jpg
TmuGbgCCzvE,Yoga Nidra para DORMIR & INSOMNIO (1h 30min) NUEVA meditación guiada para reducir estrés y ansiedad,Anabel Otero,UCJQoiWCKVc5EivU9h0p80oA,1080000,712172,8489,201,https://i.ytimg.com/vi/TmuGbgCCzvE/default.jpg
JWFcnKuMGug,Meditación 7 arcángeles (5 minutos),Mariana Estrella,UCOOKguec9m9gNMsYP-m5XXQ,112000,63329,2270,244,https://i.ytimg.com/vi/JWFcnKuMGug/default.jpg
BpZ8H7VP4tk,MEDITACIÓN guiada para el EMBARAZO y el PARTO | Audio relajación HIPNOPARTO,Carla Sarrat ,UC9833OKw9I1xmfArhezISRg,20900,46795,725,12,https://i.ytimg.com/vi/BpZ8H7VP4tk/default.jpg
cTJJIkQEuFg,NSDR (Non Sleep Deep Rest) | MEDITACIÓN con Alekai,Alekai,UCUTZRJ9ORgxM2duT5mbGGTg,282000,161023,6530,259,https://i.ytimg.com/vi/cTJJIkQEuFg/default.jpg
AJuGEF__2JA,MEDITACIÓN PARA DORMIR Y LIBERAR EMOCIONES | RELAJACIÓN PARA EL SUEÑO | INSOMNIO | DUERME ❤ EASY ZEN,Easy Zen,UC2Z5BQhJWVgLX71_frN4oTA,1420000,468303,5806,78,https://i.ytimg.com/vi/AJuGEF__2JA/default.jpg
rjq0VAZYGxA,Meditación mindfulness para comenzar bien el día/Pablo Gomez psiquiatra.,Pablo Gómez Psiquiatra,UCdwxjEwpKg26GJv299bxzow,858000,52606,2587,117,https://i.ytimg.com/vi/rjq0VAZYGxA/default.jpg
p5OI5afzPt0,Iníciate en la Meditación - Ramiro Calle,Yoga en vida,UCYDwmsycbt6sVRx_I2hSl3Q,47100,71146,3277,143,https://i.ytimg.com/vi/p5OI5afzPt0/default.jpg
5EQ9qvipInE,Meditación Guiada para Sanar Heridas Emocionales ❤️‍🩹 15 minutos @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,279932,8266,438,https://i.ytimg.com/vi/5EQ9qvipInE/default.jpg
OYp7RD7XvFw,🌞Meditación de la mañana para empezar el día con presencia y gratitud 🕰 10 minutos 🌞,Amanda Guadamillas -Psicología con Swing,UC6AVf_adlYVT3131es3pIxw,51900,617531,27838,1432,https://i.ytimg.com/vi/OYp7RD7XvFw/default.jpg
g0jfhRcXtLQ,Guided 20 Minute Sleep Meditation,Great Meditation,UCN4vyryy6O4GlIXcXTIuZQQ,1240000,2175686,12665,316,https://i.ytimg.com/vi/g0jfhRcXtLQ/default.jpg
efL7RuE6DAA,"Meditación para liberar emociones (ansiedad, angustia, etc) Un Curso de Milagros",Un Curso de Milagros x Martín Merayo,UCDQBY5ywV87MPk4Gcmo_5FQ,121000,100962,3541,349,https://i.ytimg.com/vi/efL7RuE6DAA/default.jpg
lLNSim__46A,🎧Meditación👉 AFIRMACIONES POSITIVAS PARA COMENZAR EL DÍA~ Meditación de la Mañana~Meditación guiada~,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,105576,5758,200,https://i.ytimg.com/vi/lLNSim__46A/default.jpg
5MRmOK0nQcc,Meditación para Perdonar y Sanar 🌷,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,146147,5325,318,https://i.ytimg.com/vi/5MRmOK0nQcc/default.jpg
5sjEQri8pyg,Meditación guiada AFIRMACIONES para #manifestar tu vida soñada 💫 15 min @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,343405,8759,239,https://i.ytimg.com/vi/5sjEQri8pyg/default.jpg
4vBTtpFIJyc,🎧BUEN DESCANSO Meditación PARA TERMINAR EL DIA: Motivación y Atención Plena~ Mindful Science,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,78809,3366,103,https://i.ytimg.com/vi/4vBTtpFIJyc/default.jpg
RDVkqt6e5rQ,Meditación Acostado: Encuentra la Calma y la Relajación Profunda 😌,Luis Duarte Tai Chi & Qi Gong,UCKWzbVmoLpgD0cA7SbTI3Bw,551000,49114,2491,294,https://i.ytimg.com/vi/RDVkqt6e5rQ/default.jpg
K2eBuZOgY5M,🧠 ❤️🧘🏽‍♀️APRENDE LOS BENEFICIOS DE LA MEDITACIÓN- - CLASE MAGISTRAL CON LA Dra NAZARETH CASTELLANOS,El secreto a la felicidad,UCI2GbjAB9EXcRflr-E3r6JQ,251000,403178,15067,364,https://i.ytimg.com/vi/K2eBuZOgY5M/default.jpg
sPul6JN8YHA,MEDITACIÓN Guiada AFIRMACIONES para Atraer el TRABAJO DESEADO 🌟 15 min @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,156510,3954,200,https://i.ytimg.com/vi/sPul6JN8YHA/default.jpg
TGstwL_jvAY,⛅ Meditación de la MAÑANA 15 minutos | Amanece en GRATITUD y tendrás un MARAVILLOSO DÍA 🙏🏻,TanFulness,UCdIJe3lAaRM7xtNN7pFdOXQ,217000,164061,6431,375,https://i.ytimg.com/vi/TGstwL_jvAY/default.jpg
9jY0r1JWULQ,Meditación guiada LUZ BLANCA de AMOR y SANACIÓN @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,264088,6639,337,https://i.ytimg.com/vi/9jY0r1JWULQ/default.jpg
lDMVm5aiLBw,Calma 🙏🏼✨ #meditación #autoconocimiento #respiración @GabrielaLitschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,6211,741,19,https://i.ytimg.com/vi/lDMVm5aiLBw/default.jpg
cVD1H3EBW7Y,Meditación Guiada para Principiantes,wake up Gente Consciente,UCmou61o2Ns5URFoXy2tJgbQ,201000,6913,325,54,https://i.ytimg.com/vi/cVD1H3EBW7Y/default.jpg
5youLeQaMQA,Empieza a MANIFESTAR HOY 🙌🏼✨@GabrielaLitschi #meditación #autoconocimiento #afirmaciones,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,3888,375,8,https://i.ytimg.com/vi/5youLeQaMQA/default.jpg
EBvxJ0jQYOY,¿Y si comienzas tu mañana así? #Consejos #Meditación #Rutina #GRWM #Shorts,Inspirit,UC-t3f9240oMYrLul7L7Yb8g,2390,1641,86,0,https://i.ytimg.com/vi/EBvxJ0jQYOY/default.jpg
hZgFGVol8m0,¿Cómo afecta el ruido mental en la salud? Explicación y meditación | Mario Alonso Puig,Mario Alonso Puig - Oficial,UCI0pkMo-pDjVurZWJQu3bLg,749000,830349,22615,343,https://i.ytimg.com/vi/hZgFGVol8m0/default.jpg
YbqbHT4xmu4,Preparación para una mejor meditación explicado por la neurocientífica Nazareth Castellanos #shorts,El Estoico | Estoicismo en español,UCOsPTV5531s5L3zsYn9f9hQ,127000,30299,2525,20,https://i.ytimg.com/vi/YbqbHT4xmu4/default.jpg
v7MTMZLVlQQ,Meditación para Dormir Profundamente RELAX TOTAL 😴,Meditación3,UCmuESTgut4_eKeWtCpV4Ppw,1360000,369339,4619,102,https://i.ytimg.com/vi/v7MTMZLVlQQ/default.jpg
Mk_Mfp4b_tY,🐌ELIMINAR ESTRES y ANSIEDAD🧘🏻‍♂️Meditación GUIADA para CALMAR la MENTE con RELAJACION PROFUNDA,Mindfulness Amitaba,UClJCaPI5Se3QIBluTFYjPeA,294000,158136,2216,96,https://i.ytimg.com/vi/Mk_Mfp4b_tY/default.jpg
ZMqa4PjXvR4,Meditación manifestar ventas,Mariana Estrella,UCOOKguec9m9gNMsYP-m5XXQ,112000,37774,1292,249,https://i.ytimg.com/vi/ZMqa4PjXvR4/default.jpg
2wo8SoEKjuQ,Empieza a meditar gratis #meditar #meditartransforma #meditación #meditacionguiada #despertar,wake up Gente Consciente,UCmou61o2Ns5URFoXy2tJgbQ,201000,1395,103,1,https://i.ytimg.com/vi/2wo8SoEKjuQ/default.jpg
SmO6GDb0aE8,Guided Meditation with Mooji — Remain As You Are,Moojiji,UCpw2gh99XM6Mwsbksv0feEg,819000,397535,6529,0,https://i.ytimg.com/vi/SmO6GDb0aE8/default.jpg
gKTJK2qNn1U,Meditación guiada MINDFULNESS ✨ 5 minutos de PAZ MENTAL,Encontrando el balance en mi vida,UCdJ0hddIDnsGYUwm3M6Bhig,179000,229563,9685,184,https://i.ytimg.com/vi/gKTJK2qNn1U/default.jpg
ZHVUbcmprH0,😴DESCANSO REPARADOR👉Meditación Guiada para DORMIR y DESCANSAR PROFUNDAMENTE💙MINDFULNESS,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,129171,3373,133,https://i.ytimg.com/vi/ZHVUbcmprH0/default.jpg
ugfuJmXf_rU,Meditación Guiada para Encontrar RESPUESTAS🔅Sabiduría Interior🔅Resolver DUDAS y Conectar con tu GUÍA,KAIXIN PROJECT Meditación y Mindfulness,UCbpx6Z4hMtk1E1yA3dsXVbA,199000,72958,2904,156,https://i.ytimg.com/vi/ugfuJmXf_rU/default.jpg
9mvhWjEhaU0,Meditación para conectar con tu bebé,Me lo dijo la matrona,UCiRS39tTG9MV5sqYSv-K8rA,1540,27086,486,22,https://i.ytimg.com/vi/9mvhWjEhaU0/default.jpg
AB0yEZ1m-rE,Meditación Desbloquea la abundancia en ti | Tania Karam,TANIA KARAM,UCUEQqOYJSKDV9ho29wqorQw,350000,38465,1963,247,https://i.ytimg.com/vi/AB0yEZ1m-rE/default.jpg
76aokNWC-5c,MEDITACIÓN GUIADA POR EL ARCÁNGEL GABRIEL,Mi Voz Es Tu Voz,UC3RHDRQt9Zf8hzsy9sNrmnA,99800,50503,3013,124,https://i.ytimg.com/vi/76aokNWC-5c/default.jpg
