Video ID,Title,Channel,Channel ID,Subscribers,Views,Likes,Comments,Thumbnail
FwqzDM24t2I,Meditación para Visualizar tus Objetivos Cumplidos | Campo Cuántico | Ley de la Atracción,Todo empieza en Ti,UCHHJHfnaPxVqwWkc0-cjZ4A,323000,576006,13822,346,https://i.ytimg.com/vi/FwqzDM24t2I/default.jpg
ImI_WfIrNOs,🧘🍃Meditación guiada para CALMAR la ansiedad [🕕30 minutos],Álex Rovira Celma,UC_uIiLXev6cfwBhHksfBhVA,305000,64350,1505,117,https://i.ytimg.com/vi/ImI_WfIrNOs/default.jpg
sH7DRSSTI6o,Meditación para ALIVIAR la ANGUSTIA y CALMAR la ANSIEDAD 🌺 15 minutos Gabriela Litschi,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,518756,11168,348,https://i.ytimg.com/vi/sH7DRSSTI6o/default.jpg
D8OTlIwdqrE,MEDITACIÓN GUIADA: NO MÁS MIEDO,La Ansiedad Me Tiene Miedo,UCG5A_NP8R7qGXVxqXrVjLpg,461000,128264,4858,258,https://i.ytimg.com/vi/D8OTlIwdqrE/default.jpg
RGiP72p9NKs,"Meditación guiada de 10 minutos para vivir en el presente, reducir estrés, ansiedad y depresión","Carvo | Pilates, Yoga & Meditación",UCY3nklwdVFQTMQbjjK_JrtA,138000,85787,2269,107,https://i.ytimg.com/vi/RGiP72p9NKs/default.jpg
PXX_XdmOh98,Beneficios de la meditación,El Claustro,UCnVz8SR0b1yr-7dzR8Kf5gQ,4880,2660,159,2,https://i.ytimg.com/vi/PXX_XdmOh98/default.jpg
emTRBiX9V4E,"Meditación para atraer Abundancia, Dinero y Riqueza - Ley de la Atracción y empieza a Manifestar",Tras La Esencia,UCE1bkYb0KvN9P271yzDK_pA,52700,216185,5371,128,https://i.ytimg.com/vi/emTRBiX9V4E/default.jpg
E4atKFPPSRE,La Montaña ~ Comienza el Día en Consciencia Plena/Mindfulness~Meditación Guiada~ Nayla Funes,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,208924,13870,927,https://i.ytimg.com/vi/E4atKFPPSRE/default.jpg
qd7sHEfMDP0,🎧MINDFULNESS: Práctica esto antes de dormir~Relajación Profunda~Meditación Guiada~ Mindful Science💙,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,339669,9558,346,https://i.ytimg.com/vi/qd7sHEfMDP0/default.jpg
CgTwsuRmWVo,PODEROSA MEDITACIÓN PARA CONECTAR CON TU VERDADERO “YO” ¡FUNCIONA!,Paola Herrera,UCOHzeyMJNJEW4gOH1ce8TLQ,3600000,68601,3513,156,https://i.ytimg.com/vi/CgTwsuRmWVo/default.jpg
srCK2MKQpVw,¿Qué es el perdón? #éxitos #perdón #meditación #meditar #ayudar #salud #altorendimientopersonal,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,1674,159,3,https://i.ytimg.com/vi/srCK2MKQpVw/default.jpg
dpxwJdLfVGc,✅ MEDITACIÓN GUIADA PARA CALMAR LA ANSIEDAD Y EL ESTRÉS | DORMIR O RELAJARSE PROFUNDO | 💖 EASY ZEN,Easy Zen,UC2Z5BQhJWVgLX71_frN4oTA,1420000,384099,5397,160,https://i.ytimg.com/vi/dpxwJdLfVGc/default.jpg
I4WfIB3qwJ8,Cómo ser más feliz. #altorendimientopersonal #meditación #salud #meditar #españa #meditacionguiada,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,2162,139,3,https://i.ytimg.com/vi/I4WfIB3qwJ8/default.jpg
-zjfNM0fnPk,Hábitos poderosos. #altorendimientopersonal #meditación #hábitos #meditar #meditacionguiada #paz,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,1792,105,4,https://i.ytimg.com/vi/-zjfNM0fnPk/default.jpg
BkKg4N3At5I,🎧Gratitud para comenzar el día ~ Meditación guiada 💙 Mindful Science - Mindfulness,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,780505,38480,1973,https://i.ytimg.com/vi/BkKg4N3At5I/default.jpg
7yJKR14hOl8,Meditación Guiada SOLTAR TODO. Relajar Cuerpo y Mente 🌸 Desbloquear Emociones. Calma Mindfulness,KAIXIN PROJECT Meditación y Mindfulness,UCbpx6Z4hMtk1E1yA3dsXVbA,199000,431995,10517,567,https://i.ytimg.com/vi/7yJKR14hOl8/default.jpg
j5gdXKN8skc,🧿Meditación para RECIBIR MENSAJES del UNIVERSO | ACCESO a la SABIDURÍA UNIVERSAL💫,Omnity Meditación,UCnjsFhatLwYKvcpXJM2uP9g,612000,355756,8355,287,https://i.ytimg.com/vi/j5gdXKN8skc/default.jpg
gRIbOwfKFhg,Silencia tu Mente ¡DUERME PROFUNDO! | Meditación para Sanar Emociones,Medita por el mundo,UCkImJVONIpthOWxmxhF_gyA,424000,111021,2279,78,https://i.ytimg.com/vi/gRIbOwfKFhg/default.jpg
rDqTrV0XhTo,Inteligencia emocional. #meditación #salud #altorendimientopersonal #españa #meditacionguiada #paz,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,949,67,19,https://i.ytimg.com/vi/rDqTrV0XhTo/default.jpg
9p-n3bsY1k0,Tu VIDA CAMBIARÁ - POTENTE MEDITACIÓN - Meditación para INICIAR el día - 15 minutos.,Luis Perla,UCwHrFqaWqPRYL7fR-GOQnHg,232000,158169,8828,1223,https://i.ytimg.com/vi/9p-n3bsY1k0/default.jpg
xEnkJjP44Fk,🎧Meditación MINDFULNESS para COMENZAR EL DÍA - MOTIVACIÓN- Mindful Science~Mindfulness,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,132344,8642,500,https://i.ytimg.com/vi/xEnkJjP44Fk/default.jpg
OclhNsUmAXM,¡REPÍTELO 30 DÍAS Y RECIBE ABUNDANCIA! Meditación Hooponopono,Paola Herrera,UCOHzeyMJNJEW4gOH1ce8TLQ,3600000,198828,5479,262,https://i.ytimg.com/vi/OclhNsUmAXM/default.jpg
_kJwO0nAzEs,🎧Gratitud para finalizar el día ~ Meditación guiada 💙 Mindfulness - Mindful Science,Mindful Science,UCvZKEunQgNxg6iJh62YGcdQ,1420000,499099,14710,586,https://i.ytimg.com/vi/_kJwO0nAzEs/default.jpg
pcrXKUWBC8E,Meditación guiada | Conecta con tu esencia,Gym Virtual Center,UC_iaeGwrF0Ds6Sw44dTbbPQ,296000,6313,240,6,https://i.ytimg.com/vi/pcrXKUWBC8E/default.jpg
aa7bIaozjNk,Cómo dejar de sufrir. #buda #meditar #apego #yoga #salud #meditación #altorendimientopersonal #paz,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,1339,109,3,https://i.ytimg.com/vi/aa7bIaozjNk/default.jpg
DiKgVe-CQ4g,Afirmaciones para un día exitoso Meditación guiada 12 minutos,Gabriela Litschi,UCJ80RT5ob5mSJT8KRwqGW4g,399000,175383,4535,147,https://i.ytimg.com/vi/DiKgVe-CQ4g/default.jpg
lfyfi6AdWXc,Esto SANÓ MI VIDA | Es la MEJOR MEDITACIÓN para AUMENTAR TU CONFIANZA,Luis Perla,UCwHrFqaWqPRYL7fR-GOQnHg,232000,81868,4520,389,https://i.ytimg.com/vi/lfyfi6AdWXc/default.jpg
vl3uyS6BNBk,La meditación NO ES LO QUE CREES 🥶. Yoga para Principiantes.,Yoga para Principiantes,UC3BRe6GkxUoyL1IRuPEmwiA,254000,54632,3945,41,https://i.ytimg.com/vi/vl3uyS6BNBk/default.jpg
I6jP5oLdKpY,15 Minute Chakra Balance Guided Meditation,Great Meditation,UCN4vyryy6O4GlIXcXTIuZQQ,1240000,1449904,24294,983,https://i.ytimg.com/vi/I6jP5oLdKpY/default.jpg
RUhLP1IzwJg,Meditación para Disciplina | 12 min | Yoga con Baruc,Yoga con Baruc,UCfYqPsgBD_xmxmcN5foRjhA,140000,14339,678,23,https://i.ytimg.com/vi/RUhLP1IzwJg/default.jpg
zLAm_k85d6s,Hábitos poderosos 3. #Hábitos #salud #meditación #meditar #españa #meditacionguiada #felicidad,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,799,76,0,https://i.ytimg.com/vi/zLAm_k85d6s/default.jpg
RZ-edYgE4RU,La MEDITACIÓN más SENCILLA para la mañana o cualquier hora del día,Luis Perla,UCwHrFqaWqPRYL7fR-GOQnHg,232000,60356,5145,519,https://i.ytimg.com/vi/RZ-edYgE4RU/default.jpg
okk9ltEk1mo,El miedo necesario. #salud #meditación #meditar #meditartransforma #saludable #elmiedo,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,956,77,2,https://i.ytimg.com/vi/okk9ltEk1mo/default.jpg
Dm7WUgfXErs,💖 ¿Cómo Sanar tu Mente Negativa? - Terapia de Meditación - Dr. Chocolate (Dr. Sergio Perea),Dr. Sergio Perea,UCNgvH4oG_eKDtnLYpHSEu3A,335000,147224,7364,3472,https://i.ytimg.com/vi/Dm7WUgfXErs/default.jpg
C8BB-dbY2hs,La MEDITACIÓN MÁS PODEROSA PARA CONTROLAR TU MENTE Y PENSAMIENTOS - Meditación del día - 15 minutos.,Luis Perla,UCwHrFqaWqPRYL7fR-GOQnHg,232000,80796,4917,842,https://i.ytimg.com/vi/C8BB-dbY2hs/default.jpg
UogS7ZxNDEY,Meditación Guiada 5 MINUTOS para Calmar la Mente | Medita por el mundo,Medita por el mundo,UCkImJVONIpthOWxmxhF_gyA,424000,95972,2753,194,https://i.ytimg.com/vi/UogS7ZxNDEY/default.jpg
zV5TFEBKT2Q,No todo agrada. #altorendimientopersonal #salud #meditación #meditar #meditacionguiada #felicidad,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,675,54,1,https://i.ytimg.com/vi/zV5TFEBKT2Q/default.jpg
cNMP-ly5AZs,❤️  Coherencia Cerebro Corazón 🧠 - Meditación con Gong,Vikrampal Sandes,UCFGYqnF20Ro2uDCt-vpsgtQ,119000,26906,1085,64,https://i.ytimg.com/vi/cNMP-ly5AZs/default.jpg
N-wuGt3Eksw,Para que sirve un hábito como meditar. #hábitos #productividad #meditación #mentalidad men,Lucho Cast,UCxFDNvcXsZwyAnNcWnKNvJA,15500,1807,114,1,https://i.ytimg.com/vi/N-wuGt3Eksw/default.jpg
D4SsxAzwCyM,💖 ¿Cómo Superar una Crisis? - Terapia de Meditación - Dr. Chocolate (Dr. Sergio Perea),Dr. Sergio Perea,UCNgvH4oG_eKDtnLYpHSEu3A,335000,69652,2646,1398,https://i.ytimg.com/vi/D4SsxAzwCyM/default.jpg
PrgaLZG0hNU,11º Paso de AA: Oración y Meditación / #podcast #alcoholicosanonimos,TEMAS ESPIRITUALES,UCNBQSV2tiH85j4ALpG8w8Bg,74900,152131,2369,132,https://i.ytimg.com/vi/PrgaLZG0hNU/default.jpg
H9zCTWbWlUQ,Estancamiento personal. #altorendimientopersonal #meditación #españa #meditacionguiada #salud,Miguel Camarena Salud,UCkU1UYWL9eRJBNdM1-u_nFA,178000,2188,127,4,https://i.ytimg.com/vi/H9zCTWbWlUQ/default.jpg
pU80BEm43JM,Guided Meditation for Anxiety | The Hourglass,Priory,UCotBAVkS5Fdd3byBwLDw65Q,12700,1039408,10428,412,https://i.ytimg.com/vi/pU80BEm43JM/default.jpg
